"date","spy_return","qqq_return","iwm_return","tlt_return","gld_return","vxx_return","rv_5","rv_10","rv_21","rv_63","momentum_21","momentum_63","ma_gap_21","ma_gap_63"
2018-05-15,-0.00691080674085676,-0.011136723647077,0.000188033934164444,-0.0114481984269768,-0.0162775954763967,0.0699508323673417,0.0153759290253124,0.0215310747945999,0.0321982345772211,0.084356730187342,0.014102475165731,0.0232546423385467,0.0137737092752466,0.0115536831665259
2018-05-16,0.00419618041826375,0.00659059245162386,0.0103693554343902,-0.00384515854050349,-0.00155249806964353,-0.0336704783182133,0.0127083310406338,0.0208749360219144,0.0306771854622902,0.0833903454976143,0.0075871369459013,0.0138740931400996,0.0176651367959044,0.0155831811428762
2018-05-17,-0.000845128769038972,-0.00385395969122904,0.00458801753537941,-0.00506407807367459,0.000572243583066623,-0.0251294334544987,0.00869423629193571,0.0207752555601516,0.0306798991913198,0.0824250987389311,0.00599115423960694,0.000254237298896509,0.0165123206213473,0.0147210910010083
2018-05-18,-0.00250302362315491,-0.00518185425754858,0.00129823606133872,0.00856836432843266,0.000408571733299112,0.00708318623626525,0.00851901304477978,0.016505057713172,0.030274986041863,0.0824625751332288,0.00907414106113524,-0.00253839135216416,0.0135310737929493,0.0122257826838226
2018-05-21,0.00749035353520622,0.00559759281734884,0.00658860853378673,0.000511877589409515,0.000571682753277791,-0.0409160560430228,0.0113336642745758,0.0178076357069311,0.0300027484469391,0.0825635182505323,0.0253552739583836,0.0112927181808018,0.0199248810690882,0.0196518621980586
2018-05-22,-0.00278384015254574,-0.00130736681850596,-0.0072684366753224,-0.00153658313963323,-0.000571682753277791,0.00709245309988127,0.00940438525764715,0.0180239189818889,0.0301312491937367,0.0824597897878083,0.0226582135975737,0.0135229304473854,0.0159992657833221,0.0165983399792686
2018-05-23,0.0027472675949376,0.00840793164281717,0.00129743399049609,0.00723360254381067,0.00106141876459098,-0.00768087494382108,0.00885336157681506,0.0154881790100761,0.0270480917035082,0.0824953744489349,0.0394704202476743,0.0149956787558907,0.0169209962916614,0.0191514109012985
2018-05-24,-0.00205058067920572,-0.000294864288033381,0.000370505439050817,0.00793851875594243,0.0085320912017739,0.00586858384371336,0.0090483506616123,0.012548402065423,0.0270131509239392,0.0809914911486567,0.0347834983226389,-0.00297539355587706,0.0131919943489585,0.0171127021103363
2018-05-25,-0.00238561575797114,0.00100233556633977,-0.00179142354228379,0.00620548092788553,-0.00307939676457814,-0.0105883521690302,0.00901657834115072,0.012404526119092,0.025161533190045,0.0801998560213602,0.0219293141013202,-0.0167686433026516,0.0097348757217004,0.0149679502959252
2018-05-29,-0.0115674998548476,-0.00442878796414536,-0.00136121254709476,0.0216658897897632,-0.000162310413855948,0.127525775234611,0.012609533765831,0.0169544179398889,0.027677238648092,0.0800496249971741,0.00922892655776941,-0.0157872915935082,-0.0023115686857843,0.00355131021250732
2018-05-30,0.0132564286970869,0.00713525245236468,0.015725072541537,-0.00673047142535399,0.00146009355423971,-0.049623325532905,0.0180826844687854,0.0203820003844546,0.0297012497628945,0.0804984728227285,0.0306225284328565,0.00755348253523436,0.0095581412035548,0.0168203366107862
2018-05-31,-0.00614470165248093,-0.000646301866995103,-0.0080157789613029,-0.00164856176743111,-0.00219097155137327,0.0103401534462257,0.0188995596974496,0.0208704424478085,0.0302782179112405,0.0793928157608744,0.0224924001066344,0.0161567902951112,0.00232024934488018,0.0103337479194359
2018-06-01,0.00976965723093137,0.0155771695897355,0.00655198751987474,-0.00529808966274015,-0.00496764423540696,-0.0502394409124527,0.0211762763026321,0.0230284026311188,0.0310931588021577,0.0798262367793321,0.039513870437615,0.0208703954972618,0.010309575465602,0.0199150669074728
2018-06-04,0.00474010597530583,0.0089903723961271,0.00529599084600552,-0.00725779885179989,-0.000980112117084708,0,0.021568776510453,0.0233775705568388,0.0313749450356118,0.0791368093075992,0.04675946493923,0.0140009793246372,0.0129226967561613,0.0245309429748426
2018-06-05,0.000727353495208583,0.00309306782631769,0.00617401944349094,0.00234182156767826,0.00391482210404703,-0.0321068962589433,0.0182190589870323,0.022157040690593,0.0286261554939204,0.0790996480483912,0.0341330240199333,0.0121730589695399,0.0120473202887839,0.0250757776881509
2018-06-06,0.0083258263515118,0.0058171974322363,0.00721419258635958,-0.00813583425688247,0.000569635819449132,-0.0475564135094881,0.0150173430741773,0.0235054051359511,0.0296203599922569,0.079535773301629,0.0392624826517114,0.0210097540179521,0.0186385031585805,0.0332971511091948
2018-06-07,-0.000108314339524185,-0.00816436541457399,-0.00546626727454136,0.00963844004382164,-0.000488221662322097,0.0116458894495226,0.0137031006201402,0.0233445566109778,0.0296205580309865,0.0793892172759627,0.0391499217184017,0.0159828253930996,0.0166704287005228,0.0329187523613876
2018-06-08,0.00295215717931541,5.72192099896895e-05,0.00300734286221704,-0.00300723289817739,0.00122016954335802,-0.0119541466339559,0.0100520642759177,0.0234409614617788,0.028170325600225,0.0775480611811512,0.0322450994556833,0.00155695050805749,0.0181319474297561,0.0359461147785696
2018-06-11,0.00132907917777825,0.0026905785172886,0.00150033725240384,-0.00184251352329756,0.00178688494423351,-0.0108510896534426,0.00896336114472993,0.0233570966339724,0.0266215611884224,0.0775492835075046,0.0240423663114486,0.00414913843086562,0.0183253575348494,0.0372533148536198
2018-06-12,0.00129159535162771,0.00524601223090126,0.00454676361808382,0.000251524649219625,-0.00333268877472737,-0.00312214698433166,0.00902668369093591,0.0203326124447689,0.026478188192554,0.0772885713739206,0.0222468243322429,0.0119869672311939,0.0185651816606782,0.0383911234259098
2018-06-13,-0.003195727384675,-5.65840398163431e-05,-0.00394760215315149,-0.000503272846266611,0.003008032375587,0.00499064822721795,0.00473014878601527,0.0157446784833919,0.0266660850149916,0.0771832999053681,0.0184998058414789,0.0139618379117226,0.0144244644743807,0.0348438906862052
2018-06-14,0.00251433222298392,0.0100726279706986,0.0053194454525114,0.00826582562356482,0.00154110272823349,-0.0273782333216914,0.00535578584982918,0.0147125595555266,0.025877455569372,0.0772165521866644,0.0281446888286527,0.0176229096880343,0.0156318836736056,0.0371533318669879
2018-06-15,-0.00127659692042403,-0.00349699426061889,0.000297807477610768,0.000914009970303553,-0.0166725091867397,0.0110667503252762,0.00464746272229085,0.0110744257621903,0.02556686285682,0.0772195000553252,0.0225332509555642,0.0152238325874028,0.0132576366130295,0.0355748258596755
2018-06-18,-0.00205891661892554,-0.000577753246404633,0.0046969671556889,-0.000914009970303553,-0.00189726376098331,-0.0118024650734601,0.00490628127383328,0.0102182894336,0.025635705009749,0.0760362724638319,0.0212928654541613,0.0270317129634809,0.0101594712602779,0.0329988556141072
2018-06-19,-0.003840226699384,-0.00283664616276891,5.93318404487064e-05,0.005803405757419,-0.00256291780899787,0.0496294615757034,0.00609513892280419,0.0108918197260371,0.0258006121088524,0.0761142243785564,0.0199281021789326,0.0213583832047608,0.00534639732408992,0.0286881424550798
2018-06-20,0.00170449803022255,0.00707717307316358,0.00803343473683071,-0.00880128298564653,-0.00448022738875942,-0.0230723949480298,0.00546290751396666,0.00722617921477147,0.0247481616013012,0.0761090579486918,0.0140439842969515,0.0250684430410928,0.00639306734174117,0.0300310240879604
2018-06-21,-0.00628856866647798,-0.00872636512369596,-0.00939865792595018,0.00524065966194698,-0.00174773528686512,0.0639735123507723,0.00794151042633747,0.00957872799075416,0.0253824315722943,0.0720506960674231,0.0104962559745421,0.0447582041525396,-0.00041031536074998,0.0228619724640478
2018-06-22,0.00182150987019636,-0.00222203723323489,-0.00333126359623392,-8.34228225965461e-05,0.00241269127286525,-0.0263601640878282,0.00804709800869937,0.00929272275044814,0.0252989772815272,0.0687781049157274,0.00956121413763267,0.0694581552728619,0.000960052017774826,0.0236454479573429
2018-06-25,-0.0137059741114509,-0.022787996357299,-0.0164617938442779,0.00223779184369821,-0.00374638873222288,0.134056433943634,0.015759770780747,0.016505816277896,0.0286999494200436,0.06472826420611,-0.00213731111488313,0.026807828305577,-0.0125660541049665,0.00928877722851418
2018-06-26,0.0022115632209001,0.00407651955204269,0.0057983912212558,0.00140625430259789,-0.00526864902129276,-0.0418066660779957,0.0154438999556156,0.0166031552521606,0.0286860061013801,0.0624519481880643,0.00246060288133343,0.0468904062654067,-0.0104943217857214,0.0107964411999231
2018-06-27,-0.00831902195214518,-0.0136926451234434,-0.01614989695027,0.00937972766091733,-0.00571814788659886,0.052250665288395,0.0174589478074798,0.0182936660363761,0.0275369936521181,0.0629340505665998,0.00572236901738754,0.0412943363166745,-0.0189527358159358,0.00179035665910687
2018-06-28,0.005701097887445,0.00856523431701461,0.00305576005828545,0.000245992612931012,-0.00304054799882447,0.0180185249654174,0.0172560505270913,0.0189957592015995,0.024800315214087,0.061903117288013,-0.00184756350148385,0.034035474652415,-0.0132579028025379,0.00698790330433408
2018-06-29,0.00143874511022002,0.0026833255935399,-0.000671384091712746,-0.0034448608375417,0.00363069002019678,-0.0599234062197027,0.0172198539215199,0.0190073447761674,0.0240700698755166,0.0579476252274654,0.00575064625782429,0.058368350525442,-0.0121030059127931,0.00754830835046105
2018-07-02,0.002135559342336,0.0066776306959575,0.00687596104449462,-0.000782673136067835,-0.0100801534421091,0.0219672243754303,0.0106409706530636,0.0190157995230558,0.0221016441720294,0.0565712168149416,-0.00189811976582976,0.0472092722358546,-0.00990227294867418,0.00897328879419135
2018-07-03,-0.0035370557649923,-0.0116417299946479,0.00397856951808429,0.00534246849666609,0.0100801534421091,0,0.0109931800696609,0.0189568999016995,0.0218752104889196,0.0556735643712757,-0.0101254739190662,0.0324648591193817,-0.0129237571375954,0.00490652370354794
2018-07-05,0.00812447139282302,0.0123356421014442,0.0113319552217481,0.00286449754787554,0.00336560282501619,-0.0427670531107029,0.0108467007526029,0.0205539722623346,0.02332386816633,0.0557114208959499,-0.00277610678969897,0.0327372440224223,-0.00474032660908386,0.012587936570523
2018-07-06,0.00842255822852422,0.0154367855478226,0.00841618244809439,0.00326381762289341,-0.00159726349356148,-0.0509148778882773,0.0124935138054579,0.0213039706862522,0.0233585729212573,0.0516405826243257,-0.0026796387850172,0.0652112618093914,0.00380661092930357,0.0201402636674828
2018-07-09,0.00896434449530314,0.00895689914239384,0.00628071967172961,-0.00645668303767089,0.00243688127755703,-0.0564141522161377,0.0153093883596131,0.0230412834066148,0.0250194058512991,0.0521817696173004,0.00640987930078563,0.069531788873449,0.0125344980644431,0.0282340841791058
2018-07-10,0.00359185781451732,0.0007333477798106,-0.00455897528916172,-8.19524130628579e-05,-0.00184812904595422,-0.0214726974778303,0.0155794159325864,0.0188665963342594,0.0251029257199305,0.0498697263913713,0.00705388630373016,0.0565806417413346,0.0158336080970489,0.0310296223075934
2018-07-11,-0.00734138226935865,-0.00508848990374222,-0.00852052730165109,0.00384670284973332,-0.010905978807676,0.0324954855086936,0.016855365049168,0.0201234524618591,0.0261206110545752,0.0501324123439179,-0.00163999116312508,0.0543796834650927,0.00848284258599374,0.0226313134734109
2018-07-12,0.00902524187324261,0.0170850465595676,0.00483536049434807,-8.1878174747807e-05,0.0041565812124329,-0.0259113864309022,0.0173075499825494,0.0204255282334378,0.0276056714133633,0.0502750590077649,0.00611090496069933,0.0552570999989406,0.0173264154598616,0.0310182940053356
2018-07-13,0.000787348559810219,0.000835431339997861,-0.00298179706052704,0.00252959372813066,-0.00441161865735218,-0.0085048107313348,0.0151404001611649,0.0196295594511789,0.0274313750734457,0.0501953552235215,0.0101263126319167,0.0591949013081869,0.0176331262130465,0.0308867861196829
2018-07-16,-0.000894664418606972,-0.00239712509977252,-0.00389005914307461,-0.00416482092682191,-0.000510270105133159,-0.0155317744234713,0.0122340781929678,0.0195971947272335,0.0273305487744839,0.0495310802723807,0.00668865822988329,0.0496179636344953,0.0163961365212952,0.0291695175363662
2018-07-17,0.00403689344960867,0.00606503865868646,0.00442734687879831,-0.00188329128596099,-0.010862735754726,-0.0167854317171896,0.0123720546149552,0.0198943694596225,0.0275975670185018,0.0485425575095492,0.0120519249355053,0.0427083447833894,0.0199172903076703,0.0326388205848036
2018-07-18,0.00210131464080288,-0.0018882507718283,0.00280210046143292,-0.00402543684917323,0.00025795416772656,-0.00522193910511959,0.0101777878239937,0.0196898627707496,0.0276007625060734,0.0485823803106958,0.0162710652044706,0.0441286694837875,0.0212669107549197,0.0340931291770568
2018-07-19,-0.00377850343757036,-0.0050141355184401,0.00705912757455796,0.00631825371028327,-0.00430812324528596,0.0207261724460102,0.00603402538505047,0.0183292320828201,0.0275922423525478,0.0484105174839951,0.0163337947054161,0.0459935386896135,0.0166237602439194,0.0294529716139651
2018-07-20,-0.00114372234495796,-0.000223715822170512,-0.00408725652796615,-0.0123452573349621,0.00645524482630844,0.00214511534363382,0.00609078364376493,0.0163196005599205,0.0275632840080615,0.04766939313987,0.01344317060473,0.0537329558459172,0.0148107635960215,0.0274211146483567
2018-07-23,0.00185807682475936,0.00317972943622991,0.00124570838021221,-0.0124150492086539,-0.00481594983509748,0.00932724444343869,0.00630473397217844,0.0137630788594555,0.0269005758102453,0.0477053559825311,0.0217330543648233,0.0558510669307275,0.0156521866070494,0.0284430759153418
2018-07-24,0.00501902360416828,0.00411255035861036,-0.0107278491576137,0.0034312355616164,0.000344776036592442,-0.0263257483909785,0.00697450784469025,0.0142025172089697,0.0273040963713274,0.04601251128712,0.0250052885575256,0.0756497948735,0.0195535967737996,0.0324265468141931
2018-07-25,0.00848669795997559,0.0138800266619654,0.00364836223535026,-0.00158835441368232,0.00550018047205914,-0.00915041325440846,0.0107820349990086,0.0148269903793751,0.0250935050276924,0.0467234567870079,0.0480071875418637,0.082142714217941,0.0259419298381784,0.0399210886231811
2018-07-26,-0.00236208147903749,-0.0152675855006672,0.00535927553512394,-0.0019267619353931,-0.00782971239395902,0.00262301235815343,0.0103708543238119,0.0119985033130454,0.0251072183168187,0.0456767129961269,0.0432249195567562,0.0687253804602925,0.0214586428680759,0.0363701207526359
2018-07-27,-0.00679910947355111,-0.0135880346197848,-0.0188224910678576,0.00167548204699042,0.000518179531321827,0.0322192807939308,0.012348052811545,0.0137685167549689,0.0246453682261283,0.0461704422069107,0.044811735735345,0.0604882027071827,0.0124393548058184,0.0283892337087726
2018-07-30,-0.00523712364973861,-0.0142321415941264,-0.00643483145773249,-0.00343844563908924,-0.0015552128809917,0.0185335958089272,0.0132834266239042,0.0147037101893566,0.0245421906520563,0.045820726687797,0.0334456293244894,0.0631245217453533,0.00559014210137199,0.0220320914076801
2018-07-31,0.00491699858807504,0.00762351516173876,0.0101192132643906,0.00544540523244752,0.00293556020503427,-0.023619485810646,0.013245214231887,0.014969283874796,0.024988517555566,0.0460495901536338,0.0370464738735738,0.0664699631609391,0.00881261487720852,0.026027251072789
2018-08-01,-0.00167187391362678,0.00378953022643902,-0.000663264608951941,-0.00818015162261077,-0.00735518812971314,-0.0121835160755266,0.0103056693216789,0.0149150628187628,0.0249531673000294,0.0455842928836946,0.0331054959071342,0.0718890496199851,0.00558202665644747,0.0231975517753666
2018-08-02,0.00543291307225768,0.0135150087420302,0.00727293421376185,0.00143392308420776,-0.00539932302987545,-0.0103762180390312,0.0114080645030123,0.0154174756400203,0.0252916258723969,0.0458538804158546,0.0424141065703816,0.0801083523902493,0.00908337013817384,0.0275271595021174
2018-08-03,0.00427551283421135,0.00305894814698782,-0.00347962744123365,0.00496109775485998,0.00348676726095398,-0.0177578134983154,0.010109206500367,0.0159583979240953,0.024329802996572,0.0442198927910783,0.0384096093888413,0.0708725370655185,0.0116012571344746,0.0308123167430863
2018-08-06,0.00366027428515725,0.00586908346156179,0.00557376247851771,0.000587022183147212,-0.00514719860838309,-0.0293584159170024,0.00938968581939755,0.0162670102557183,0.0231170377553377,0.0442423562841119,0.0334761645359549,0.0711749304289371,0.0137232047478781,0.0334645930573274
2018-08-07,0.00329678373506415,0.00363698855012107,0.00238785368976657,-0.00521064753889267,0.00227148891058793,-0.0244876382589112,0.00865205800186563,0.0158206765884468,0.0215616962539365,0.0443650185683053,0.027635442536859,0.0747121901032561,0.015747790852455,0.0356923287596134
2018-08-08,-0.000419994817647762,0.00120919036326939,-0.000894852313090944,0.00101037265392634,0.00278873665891766,-0.0186604187149424,0.00849937297283937,0.0133583741937118,0.0212645643838326,0.043311728464207,0.0235209794101823,0.0639771189934693,0.014194426927697,0.034235508223482
2018-08-09,-0.0013670468798912,-0.000604368331213578,0.0025626035796229,0.00838345783535388,-0.00148056458319079,0.0176094892359542,0.00667769523507506,0.013218757481603,0.0200038651760385,0.0423219619577642,0.0296541395547847,0.0526802393527994,0.0114040827785227,0.0319759715941181
2018-08-10,-0.0067224353643498,-0.00767038379823326,-0.00280136616457494,0.00723590446221323,-0.000435822892288051,0.0489069387977983,0.00845592933301237,0.0131794839410336,0.0190759211661837,0.0427441026631902,0.0135664825761064,0.0424467190778535,0.00398490902263515,0.0243831701808772
2018-08-13,-0.00375060941634509,-0.00110859262107166,-0.00586705763999706,-0.0020741662519832,-0.0151990920233764,0.0564535768600267,0.00849542253429999,0.012662480160825,0.0194251878131924,0.042905691347706,0.00897738092266476,0.0380495035595312,-0.000197296499221622,0.0199426857431528
2018-08-14,0.00636065534338393,0.00624701013490192,0.00985813114773837,-0.00224455264731116,0.000973327608098984,-0.0517915205224808,0.0100876834524992,0.0132898256235917,0.020420466046425,0.0428205212090239,0.0163244549104911,0.0519177606590031,0.00540861174954199,0.0256261186356115
2018-08-15,-0.00749549245803571,-0.0123102722189774,-0.0126235012172611,0.00580967337041205,-0.0167666215759308,0.060585508663503,0.0125605481162028,0.0151659721057003,0.0213747826192027,0.043268597316048,0.00467113354205173,0.0396906989926475,-0.00231967167659919,0.0173397414708816
2018-08-16,0.00805856248899062,0.0032863472084097,0.00922892649908036,-8.27637616005461e-05,-0.000809788760922636,-0.0562758994430759,0.0148606521120909,0.0162920408435879,0.0227465654151893,0.0440045190912368,0.0106740712312188,0.0489891176767447,0.00524421304986022,0.0247920658982053
2018-08-17,0.00351398257093649,0.000222326613693369,0.00428627673983861,0.00124050180591873,0.00922820506686683,-0.0247835785828228,0.0137111603257192,0.0161089620510595,0.0227041234904279,0.0440735821859512,0.0180713372017238,0.0553199188300086,0.00792339257339392,0.0275202585122525
2018-08-20,0.00213774031963609,-0.000889870932879511,0.00278803876146316,0.00667281009283194,0.0049818196508884,-0.0209019301005506,0.0133603435643624,0.015832592465989,0.0227758437020551,0.0434849995319491,0.0214175875797857,0.0496862902537112,0.00906267055012333,0.0289231333993665
2018-08-21,0.00234259806870796,0.0036662582744329,0.0114258514084362,-0.00337207369094195,0.00292405687051822,0.019884094992225,0.0119803426274875,0.0156617357566083,0.0228204814271139,0.0434589827769842,0.0219126060136992,0.0550812588438436,0.0103857906947387,0.0304556547421531
2018-08-22,-0.000593664988861597,0.00387336445248732,0.00245626984202918,0.00394702455652851,0.00220955507648135,-0.0174631495848248,0.00936475522384457,0.0156673548942369,0.0222696253391262,0.0433761241109785,0.0161929949996553,0.051562185254701,0.00901299855076299,0.0290192867659083
2018-08-23,-0.00132864544194611,-0.00143699333900926,-0.00304183155367443,0.0015576803548063,-0.0094913536867276,0.00275957131680382,0.00495212173961442,0.0156640509103027,0.0206319526267293,0.0433479937307309,0.00626750253542419,0.0523216191484654,0.00737219547299284,0.0268202075789021
2018-08-24,0.00600014855231379,0.0092490464057482,0.00543448502811117,0.00196447022925739,0.0173180393579937,-0.00587322719507188,0.00694098111688467,0.0153679255705683,0.0213564936946078,0.0436962147168909,0.014717423717364,0.0611832440443221,0.0127258969986623,0.0320241574110958
2018-08-27,0.00786460222884156,0.0101414614845137,0.00145567949351122,-0.00574019985944041,0.00375950323267116,0.00138500742431535,0.0102693355874979,0.0168510543755116,0.0217192058214012,0.0428649518360937,0.0297065772056255,0.082005924167347,0.019292675900525,0.0388726188827115
2018-08-28,0.000482871561458431,0.00146362929709731,0.000930774227851039,-0.00602186401950888,-0.0079730220066283,0.00103754761806574,0.0100102274021124,0.0156119589454366,0.0210838706677546,0.0407664612034765,0.0356133712078472,0.0682727571000921,0.0180848264048858,0.0382796418103952
2018-08-29,0.00536631932108023,0.0114716985558641,0.00290290327109144,0.00132291324527323,0.00456378402562141,-0.00972569969088344,0.011342380595748,0.0147087809821659,0.0211931618753613,0.0406564187270885,0.0360787983221049,0.0806407145551122,0.0218285468102142,0.0425772614274498
2018-08-30,-0.00405646986245944,-0.00176847808861336,-0.000812213504721271,0.00214602798523789,-0.0049157188839235,0.0295757668650012,0.0119724369538302,0.0129561860258874,0.0215130168883224,0.0396730781393063,0.0336111124032099,0.0658024529139964,0.0160906902695719,0.0373011007135666
2018-08-31,3.45805708370506e-05,0.00128646034324298,0.00382193943940035,-0.00231131612404312,-0.00114459402806144,0.00608111005253775,0.0103604372388179,0.0124706005727244,0.0208157283562795,0.0393889035161713,0.028046369621173,0.0607990733924408,0.0147862538386878,0.0363589391913068
2018-09-04,-0.00172397047932638,-0.0042954870588634,-0.00445992904854453,-0.00579833020794229,-0.00512279714907482,-0.0139055942193469,0.00696123306427634,0.012406370105064,0.0204447208643332,0.0394199029845692,0.0218970872841324,0.0582018957541086,0.0119922241712078,0.03364023025451
2018-09-05,-0.00269484308709611,-0.0129977660519378,-0.00267451908841831,-0.00266962242347191,0.00344751183134484,0.00612866741340312,0.00744901202136086,0.0124776773774762,0.0202941169465928,0.0386247530236944,0.0154234036497274,0.0466038290780206,0.00853251038823455,0.0301079303722682
2018-09-06,-0.00301496167521265,-0.00897971006446774,-0.00677504238286453,0.00366859996978874,0.00193953353678555,0.0300925926737152,0.00598167124987496,0.0128230257162801,0.0202502442836921,0.0387420934907788,0.00903449343977258,0.0435661377341219,0.00506552561086271,0.026308414420537
2018-09-07,-0.00194500307554701,-0.00385762035741433,-0.000528052024063363,-0.00852568034716672,-0.00273402783307031,0.0147133226434342,0.00480712805741914,0.012901462195188,0.0203391011322093,0.0386783868976041,0.0074968802391826,0.0384681202139388,0.00275614952264513,0.0236976259898825
2018-09-10,0.00173702728064917,0.0033624406726025,0.00123096602433037,0.00368682612441606,-0.000706792407985546,-0.0273088178691889,0.00511121787035794,0.0115526277486012,0.0203673140464848,0.0386945529152834,0.0106290840534504,0.0388918477370155,0.00399439148136227,0.0248528578865561
2018-09-11,0.00329192552129065,0.00767466687136142,0.00163857411796098,-0.00763969744277926,0.000618453825204313,-0.0297922901191106,0.00583002980630479,0.009080088838639,0.0195057201322587,0.0388128455591579,0.0208007347056576,0.0409720542994021,0.0063213178833883,0.0275720534966213
2018-09-12,0.000241896354418181,-0.00295318707366565,-0.00240020152813969,0.00235689860451949,0.00835571026006221,-0.0131444670146159,0.00517547892707654,0.00907046648298708,0.0191432641085659,0.0386818151167724,0.0248844342021248,0.0445566823161387,0.00539470264012953,0.0271058687689456
2018-09-13,0.00589690740516957,0.0106232028193203,0.000234635974495134,0.00151236901334784,-0.00359756481694262,-0.0275343473284915,0.00724355611331589,0.00939412029454258,0.0189942133629727,0.0390478484829289,0.0244092563487466,0.0480959563817935,0.0101817357751222,0.0324035608874238
2018-09-14,0.000172103164924664,-0.00293032812500016,0.00420974501216786,-0.00479686275726898,-0.00652622033375039,-0.0213428301275691,0.00697966243469165,0.00847491403275998,0.0174535771000973,0.0390273543933984,0.0322942029388682,0.0496154334507897,0.00883716802491774,0.0317818671111079
2018-09-17,-0.00530861938786931,-0.0145073686290189,-0.0106766301280921,0,0.00520677145458404,0.0306054621829617,0.00859533965203169,0.0100002205901697,0.016366684575849,0.0393328958139302,0.0185871549784062,0.0462100315393037,0.00262155064516967,0.0255810888536314
2018-09-18,0.00541191434339972,0.00823748753012854,0.00417895499744514,-0.0105145113185889,-0.00149745164877757,-0.00533340022921536,0.00960894931594288,0.0112392684147484,0.0168762883169489,0.0395173147982896,0.0205221996133507,0.0559346316268496,0.00709020151855722,0.0302532532529345
2018-09-19,0.00106494672574531,-0.000766239048252793,-0.00364805003881852,-0.00598495672929911,0.00387115398624438,-0.0351931595427182,0.00966475579819552,0.0109632607723874,0.0167741850833733,0.0394948979851925,0.0194279769776422,0.0552595231620112,0.00724172569910797,0.0304676213076573
2018-09-20,0.0080715463662564,0.0109956727588454,0.00921158208600659,0.00462024853329535,0.00341880148978646,-0.0163816224656284,0.0111258190006955,0.0132760292860099,0.0184671432615436,0.0398177188162554,0.0252849883892676,0.070522498057328,0.0141952522076885,0.0376915505055471
