"date","SPY","QQQ","IWM","TLT","GLD","VXX"
2018-05-08,235.874847412109,157.662078857422,142.759857177734,94.5179214477539,124.589996337891,2544
2018-05-09,238.154678344727,159.380462646484,143.528671264648,93.9524688720703,124.330001831055,2482.56005859375
2018-05-10,240.381607055664,161.032379150391,144.297500610352,94.7089920043945,125.180000305176,2349.43994140625
2018-05-11,241.115051269531,160.880508422852,144.577896118164,94.947883605957,125,2293.1201171875
2018-05-14,241.229965209961,161.155731201172,144.026153564453,94.4461975097656,124.48999786377,2225.919921875
2018-05-15,239.568618774414,159.370941162109,144.053237915039,93.3711242675781,122.480003356934,2387.19995117188
2018-05-16,240.57600402832,160.424758911133,145.554748535156,93.0127868652344,122.290000915527,2308.15991210938
2018-05-17,240.372772216797,159.807678222656,146.224090576172,92.5429534912109,122.360000610352,2250.8798828125
2018-05-18,239.771865844727,158.981719970703,146.414047241211,93.3393020629883,122.410003662109,2266.8798828125
2018-05-21,241.574584960938,159.874130249023,147.381896972656,93.387092590332,122.480003356934,2176
2018-05-22,240.903015136719,159.665252685547,146.314544677734,93.2437057495117,122.410003662109,2191.48803710938
2018-05-23,241.56575012207,161.013366699219,146.504501342773,93.9206390380859,122.540000915527,2174.71997070312
2018-05-24,241.070907592773,160.965896606445,146.558792114258,94.6691970825195,123.589996337891,2187.52001953125
2018-05-25,240.496490478516,161.127319335938,146.296478271484,95.2584915161133,123.209999084473,2164.47998046875
2018-05-29,237.730575561523,160.415298461914,146.097473144531,97.3448715209961,123.190002441406,2458.8798828125
2018-05-30,240.903015136719,161.563995361328,148.413024902344,96.69189453125,123.370002746582,2339.84008789062
2018-05-31,239.427276611328,161.459609985352,147.228134155273,96.5326232910156,123.099998474121,2364.15991210938
2018-06-01,241.777862548828,163.994384765625,148.195938110352,96.0225372314453,122.48999786377,2248.32006835938
2018-06-04,242.926635742188,165.475402832031,148.982864379883,95.3281478881836,122.370002746582,2248.32006835938
2018-06-05,243.103393554688,165.988021850586,149.905532836914,95.5516510009766,122.849998474121,2177.28002929688
2018-06-06,245.135879516602,166.956420898438,150.99089050293,94.7774124145508,122.919998168945,2076.15991210938
2018-06-07,245.109329223633,165.598876953125,150.167785644531,95.6953353881836,122.860000610352,2100.47998046875
2018-06-08,245.833999633789,165.608352661133,150.620071411133,95.4079895019531,123.01000213623,2075.52001953125
2018-06-11,246.160949707031,166.054534912109,150.846221923828,95.2323608398438,123.230003356934,2053.1201171875
2018-06-12,246.479095458984,166.927947998047,151.533645629883,95.2563171386719,122.819999694824,2046.71997070312
2018-06-13,245.692672729492,166.918502807617,150.936630249023,95.2083892822266,123.190002441406,2056.9599609375
2018-06-14,246.31120300293,168.608306884766,151.741668701172,95.9986267089844,123.379997253418,2001.40795898438
2018-06-15,245.996963500977,168.019714355469,151.786865234375,96.0864105224609,121.339996337891,2023.68005371094
2018-06-18,245.490997314453,167.922668457031,152.501480102539,95.9986267089844,121.110000610352,1999.93603515625
2018-06-19,244.550064086914,167.447006225586,152.510528564453,96.5573654174805,120.800003051758,2101.69604492188
2018-06-20,244.967254638672,168.636260986328,153.740646362305,95.7112655639648,120.26000213623,2053.76000976562
2018-06-21,243.431594848633,167.171081542969,152.302459716797,96.2141723632812,120.050003051758,2189.43994140625
2018-06-22,243.875411987305,166.800033569336,151.795944213867,96.2061462402344,120.339996337891,2132.47998046875
2018-06-25,240.5556640625,163.041976928711,149.317565917969,96.4216766357422,119.889999389648,2438.39990234375
2018-06-26,241.088256835938,163.707977294922,150.185882568359,96.5573654174805,119.26000213623,2338.56005859375
2018-06-27,239.090957641602,161.481658935547,147.779876708984,97.4673080444336,118.580001831055,2464
2018-06-28,240.457931518555,162.870727539062,148.232147216797,97.4912872314453,118.220001220703,2508.80004882812
2018-06-29,240.804138183594,163.308349609375,148.132659912109,97.1560211181641,118.650001525879,2362.8798828125
2018-07-02,241.318939208984,164.40251159668,149.154724121094,97.0800094604492,117.459999084473,2415.36010742188
2018-07-03,240.466888427734,162.49967956543,149.749328613281,97.6000442504883,118.650001525879,2415.36010742188
2018-07-05,242.428512573242,164.516632080078,151.455932617188,97.8800201416016,119.050003051758,2314.23999023438
2018-07-06,244.47900390625,167.075942993164,152.735992431641,98.2000045776367,118.860000610352,2199.36010742188
2018-07-09,246.680450439453,168.579147338867,153.698303222656,97.568000793457,119.150001525879,2078.71997070312
2018-07-10,247.568084716797,168.702819824219,152.99919128418,97.5600051879883,118.930000305176,2034.56005859375
2018-07-11,245.757247924805,167.846557617188,151.701095581055,97.9360122680664,117.639999389648,2101.76000976562
2018-07-12,247.985305786133,170.738861083984,152.436401367188,97.9279937744141,118.129997253418,2048
2018-07-13,248.180633544922,170.881561279297,151.982543945312,98.176025390625,117.610000610352,2030.65600585938
2018-07-16,247.958694458008,170.472427368164,151.392471313477,97.7679901123047,117.550003051758,1999.35998535156
2018-07-17,248.961700439453,171.509490966797,152.064224243164,97.5840377807617,116.279998779297,1966.07995605469
2018-07-18,249.485397338867,171.185943603516,152.490921020508,97.192008972168,116.309997558594,1955.83996582031
2018-07-19,248.544494628906,170.329742431641,153.571182250977,97.8080368041992,115.809997558594,1996.80004882812
2018-07-20,248.260391235352,170.291641235352,152.944778442383,96.6079940795898,116.559997558594,2001.08801269531
2018-07-23,248.722106933594,170.833984375,153.13542175293,95.416015625,116,2019.83996582031
2018-07-24,249.973587036133,171.537994384766,151.501388549805,95.7439727783203,116.040000915527,1967.35998535156
2018-07-25,252.104064941406,173.935546875,152.055130004883,95.5920181274414,116.680000305176,1949.43994140625
2018-07-26,251.50927734375,171.300140380859,152.872222900391,95.4080123901367,115.769996643066,1954.56005859375
2018-07-27,249.805038452148,168.988250732422,150.021697998047,95.568000793457,115.830001831055,2018.56005859375
2018-07-30,248.500198364258,166.600219726562,149.059432983398,95.2399597167969,115.650001525879,2056.32006835938
2018-07-31,249.725082397461,167.875152587891,150.575454711914,95.7599945068359,115.98999786377,2008.31994628906
2018-08-01,249.307922363281,168.51252746582,150.475616455078,94.9798583984375,115.139999389648,1984
2018-08-02,250.666076660156,170.805435180664,151.574005126953,95.1161499023438,114.519996643066,1963.52001953125
2018-08-03,251.740097045898,171.328720092773,151.047500610352,95.5892028808594,114.919998168945,1928.9599609375
2018-08-06,252.663223266602,172.337219238281,151.891754150391,95.6453323364258,114.330001831055,1873.15197753906
2018-08-07,253.497573852539,172.965148925781,152.2548828125,95.1482543945312,114.589996337891,1827.83996582031
2018-08-08,253.391128540039,173.174423217773,152.118698120117,95.2444381713867,114.910003662109,1794.04797363281
2018-08-09,253.044967651367,173.069793701172,152.509017944336,96.046272277832,114.73999786377,1825.92004394531
2018-08-10,251.349594116211,171.747360229492,152.082382202148,96.7437744140625,114.690002441406,1917.43994140625
2018-08-13,250.408645629883,171.557067871094,151.192718505859,96.5433197021484,112.959999084473,2028.80004882812
2018-08-14,252.006484985352,172.632141113281,152.690567016602,96.3268661499023,113.069999694824,1926.40002441406
2018-08-15,250.124633789062,170.52001953125,150.775192260742,96.8881225585938,111.190002441406,2046.71997070312
2018-08-16,252.148422241211,171.081329345703,152.173126220703,96.8801040649414,111.099998474121,1934.71997070312
2018-08-17,253.036026000977,171.119369506836,152.826782226562,97.000358581543,112.129997253418,1887.35998535156
2018-08-20,253.577529907227,170.967163085938,153.253463745117,97.649787902832,112.690002441406,1848.31994628906
2018-08-21,254.172256469727,171.595123291016,155.014556884766,97.3210601806641,113.019996643066,1885.43994140625
2018-08-22,254.021408081055,172.26106262207,155.395782470703,97.7059478759766,113.269996643066,1852.80004882812
2018-08-23,253.684127807617,172.013702392578,154.923812866211,97.8582611083984,112.199996948242,1857.92004394531
2018-08-24,255.210845947266,173.612045288086,155.768035888672,98.0506896972656,114.160003662109,1847.0400390625
2018-08-27,257.225891113281,175.381683349609,155.99494934082,97.4894714355469,114.589996337891,1849.59997558594
2018-08-28,257.350128173828,175.638565063477,156.140213012695,96.904167175293,113.680000305176,1851.52001953125
2018-08-29,258.73486328125,177.6650390625,156.594131469727,97.0324478149414,114.199996948242,1833.59997558594
2018-08-30,257.687438964844,177.351119995117,156.466995239258,97.2409057617188,113.639999389648,1888.64001464844
2018-08-31,257.696350097656,177.57942199707,157.066146850586,97.0164108276367,113.51000213623,1900.16003417969
2018-09-04,257.252471923828,176.818267822266,156.367202758789,96.4555053710938,112.930000305176,1873.92004394531
2018-09-05,256.560150146484,174.534896850586,155.949554443359,96.1983489990234,113.319999694824,1885.43994140625
2018-09-06,255.787796020508,172.974639892578,154.896560668945,96.5519104003906,113.540000915527,1943.0400390625
2018-09-07,255.290771484375,172.308654785156,154.814788818359,95.7322387695312,113.230003356934,1971.83996582031
2018-09-10,255.734603881836,172.889007568359,155.005477905273,96.0858383178711,113.150001525879,1918.71997070312
2018-09-11,256.577850341797,174.220977783203,155.259674072266,95.3545684814453,113.220001220703,1862.40002441406
2018-09-12,256.639923095703,173.707229614258,154.887466430664,95.5795745849609,114.169998168945,1838.07995605469
2018-09-13,258.157775878906,175.562393188477,154.923812866211,95.724235534668,113.76000213623,1788.16003417969
2018-09-14,258.202209472656,175.048690795898,155.577377319336,95.2661590576172,113.019996643066,1750.40002441406
2018-09-17,256.835144042969,172.527526855469,153.925170898438,95.2661590576172,113.610000610352,1804.80004882812
2018-09-18,258.228881835938,173.95458984375,154.569763183594,94.2697296142578,113.440002441406,1795.19995117188
2018-09-19,258.504028320312,173.821350097656,154.006912231445,93.7072143554688,113.879997253418,1733.11999511719
2018-09-20,260.598999023438,175.743179321289,155.432113647461,94.1411666870117,114.269996643066,1704.9599609375
2018-09-21,260.360870361328,174.782318115234,154.687744140625,94.1009674072266,113.48999786377,1700.22399902344
2018-09-24,259.495910644531,175.268402099609,154.115829467773,93.8598403930664,113.470001220703,1706.88000488281
2018-09-25,259.255157470703,175.506652832031,154.351852416992,93.7634506225586,113.650001525879,1722.88000488281
2018-09-26,258.479370117188,175.630599975586,152.941024780273,94.4223937988281,113.050003051758,1728
2018-09-27,259.201782226562,177.117401123047,152.950119018555,94.486701965332,112.050003051758,1711.35998535156
2018-09-28,259.228363037109,177.079284667969,153.414306640625,94.237548828125,112.76000213623,1708.80004882812
2018-10-01,260.129119873047,177.441497802734,151.393676757812,93.5457458496094,112.569999694824,1689.59997558594
2018-10-02,259.977447509766,177.041213989258,149.755294799805,94.1175689697266,113.870002746582,1689.59997558594
2018-10-03,260.120178222656,177.231857299805,151.065994262695,92.4826431274414,113.419998168945,1676.80004882812
2018-10-04,258.087036132812,173.829193115234,148.945205688477,91.8302917480469,113.480003356934,1779.19995117188
2018-10-05,256.642578125,171.703735351562,147.598159790039,91.0409774780273,113.800003051758,1807.35998535156
2018-10-08,256.642578125,170.655334472656,147.288665771484,90.7349700927734,112.540000915527,1832.9599609375
2018-10-09,256.268035888672,171.208099365234,146.715270996094,91.653076171875,112.599998474121,1861.11999511719
2018-10-10,248.153793334961,163.678466796875,142.501052856445,91.4034729003906,112.879997253418,2172.80004882812
2018-10-11,242.687805175781,161.648345947266,139.779571533203,92.5148773193359,115.779998779297,2359.0400390625
2018-10-12,246.058364868164,166.147064208984,139.806838989258,92.1926803588867,115.230003356934,2180.47998046875
2018-10-15,244.676177978516,164.136047363281,140.325668334961,92.152458190918,116,2193.28002929688
2018-10-16,250.026275634766,168.911117553711,144.394271850586,92.3618011474609,115.800003051758,2053.1201171875
2018-10-17,250.070922851562,168.97785949707,143.775329589844,91.8141860961914,115.790000915527,2077.43994140625
2018-10-18,246.459579467773,165.060516357422,141.081100463867,91.7819519042969,115.919998168945,2230.39990234375
2018-10-19,246.325897216797,164.908020019531,139.588348388672,91.5805816650391,116.01000213623,2193.28002929688
2018-10-22,245.220260620117,165.756301879883,139.287994384766,91.4597854614258,115.709999084473,2213.1201171875
2018-10-23,243.971862792969,165.14631652832,138.041061401367,91.7497177124023,116.389999389648,2296.9599609375
2018-10-24,236.579833984375,157.588088989258,132.843826293945,92.4423217773438,116.660003662109,2474.23999023438
2018-10-25,240.824188232422,163.039932250977,135.720077514648,92.0557861328125,116.400001525879,2423.0400390625
2018-10-26,236.588729858398,158.84619140625,134.236419677734,92.6115036010742,116.769996643066,2559.36010742188
2018-10-29,235.27799987793,155.577011108398,133.499160766602,92.4020843505859,116.309997558594,2581.76000976562
2018-10-30,238.764373779297,158.140914916992,136.284362792969,91.9430389404297,115.800003051758,2483.84008789062
2018-10-31,241.314636230469,161.858062744141,136.557388305664,91.4758605957031,115.150001525879,2405.1201171875
2018-11-01,243.882675170898,163.993026733398,139.706726074219,91.560661315918,116.629997253418,2327.67993164062
2018-11-02,242.438171386719,161.438705444336,140.170959472656,90.4223098754883,116.650001525879,2346.23999023438
2018-11-05,243.775634765625,161.038375854492,140.061706542969,90.7775421142578,116.370002746582,2323.84008789062
2018-11-06,245.318222045898,162.258346557617,140.753433227539,90.7210388183594,116.040000915527,2245.1201171875
2018-11-07,250.570236206055,167.347991943359,143.274749755859,90.8421020507812,116.029998779297,2089.60009765625
2018-11-08,250.115478515625,166.280532836914,142.892471313477,90.8340606689453,115.779998779297,2080
2018-11-09,247.672225952148,163.478363037109,140.243743896484,91.5122375488281,114.480003356934,2126.912109375
2018-11-12,243.044494628906,158.531692504883,137.467636108398,92.1096496582031,113.660003662109,2307.84008789062
2018-11-13,242.589706420898,158.665145874023,137.03076171875,92.0531692504883,113.699996948242,2325.1201171875
2018-11-14,240.931182861328,157.454635620117,136.029510498047,92.1096496582031,114.639999389648,2385.28002929688
2018-11-15,243.445739746094,160.20915222168,137.96826171875,92.0692977905273,114.769996643066,2360.32006835938
2018-11-16,244.078842163086,159.646835327148,138.295928955078,92.6021423339844,115.620002746582,2252.15991210938
2018-11-19,239.950393676758,154.461853027344,135.49250793457,92.860481262207,115.669998168945,2384
2018-11-20,235.509857177734,151.697875976562,132.880233764648,92.8927917480469,115.669998168945,2517.1201171875
2018-11-21,236.312271118164,152.85107421875,134.737014770508,92.860481262207,115.860000610352,2458.23999023438
2018-11-23,234.734069824219,151.745513916016,134.609588623047,92.9573974609375,115.769996643066,2479.36010742188
2018-11-26,238.523712158203,155.252990722656,136.357162475586,92.747444152832,115.639999389648,2339.19995117188
2018-11-27,239.326202392578,155.777236938477,135.228561401367,92.852424621582,114.949996948242,2297.60009765625
2018-11-28,244.836791992188,160.79052734375,138.56901550293,92.4003143310547,115.379997253418,2229.76000976562
2018-11-29,244.3017578125,160.266342163086,138.195816040039,92.7635650634766,115.73999786377,2270.080078125
2018-11-30,245.790863037109,161.429107666016,138.914840698242,93.1107711791992,115.540000915527,2206.080078125
2018-12-03,249.045440673828,164.250335693359,140.243743896484,93.7719039916992,116.410003662109,2086.39990234375
2018-12-04,240.975799560547,157.950286865234,134.272827148438,95.3417739868164,117.120002746582,2357.76000976562
2018-12-06,240.610260009766,159.065399169922,133.981567382812,95.6411743164062,117.139999389648,2418.56005859375
2018-12-07,235.019424438477,153.813781738281,131.087112426758,95.8192138671875,118.089996337891,2580.47998046875
2018-12-10,235.465194702148,155.424560546875,130.704803466797,96.2157592773438,117.680000305176,2555.52001953125
2018-12-11,235.518753051758,155.939208984375,130.568283081055,96.1995315551758,117.540000915527,2555.96801757812
2018-12-12,236.70458984375,157.311706542969,131.815307617188,95.7706451416016,117.790000915527,2535.67993164062
2018-12-13,236.624374389648,157.359359741211,129.949401855469,95.5440673828125,117.529998779297,2496.63989257812
2018-12-14,232.255172729492,153.527801513672,127.983306884766,95.8758544921875,117.059997558594,2598.39990234375
2018-12-17,227.698760986328,150.048950195312,125.133094787598,96.4342193603516,117.870002746582,2725.76000976562
2018-12-18,227.44905090332,150.992538452148,124.977813720703,97.0117416381836,118.150001525879,2738.56005859375
2018-12-19,224.042846679688,147.284942626953,122.37508392334,98.2933197021484,117.430000305176,2728.9599609375
2018-12-20,220.395874023438,145.14990234375,120.356803894043,97.9364318847656,119.23999786377,2867.84008789062
2018-12-21,215.880081176758,140.651275634766,117.233505249023,97.9202346801758,118.720001220703,3012.47998046875
2018-12-24,210.175903320312,137.16340637207,114.959510803223,98.4069366455078,120.019996643066,3163.52001953125
2018-12-26,220.794998168945,145.727722167969,120.484657287598,97.3524322509766,119.660003662109,2995.84008789062
2018-12-27,222.490112304688,146.291656494141,120.986946105957,97.3686599731445,120.569999694824,3122.56005859375
2018-12-28,222.203140258789,146.215179443359,121.333992004395,98.187873840332,121.059997558594,3117.43994140625
2018-12-31,224.149337768555,147.4482421875,122.283767700195,98.5610122680664,121.25,3007.36010742188
2019-01-02,224.382537841797,148.04084777832,122.977821350098,99.0801391601562,121.330001831055,2927.36010742188
2019-01-03,219.028137207031,143.20426940918,120.776893615723,100.207611083984,122.430000305176,3048.9599609375
2019-01-04,226.364639282227,149.33122253418,125.288360595703,99.0476760864258,121.440002441406,2807.0400390625
2019-01-07,228.149475097656,151.109100341797,127.480155944824,98.7556915283203,121.860000610352,2744.32006835938
2019-01-08,230.29296875,152.475982666016,129.434478759766,98.4960861206055,121.529998779297,2688.63989257812
2019-01-09,231.369262695312,153.718551635742,130.502960205078,98.3419876098633,122.309997558594,2625.28002929688
2019-01-10,232.185455322266,154.158264160156,131.178756713867,97.7093276977539,121.589996337891,2597.76000976562
2019-01-11,232.275131225586,153.594314575195,131.21533203125,98.0905914306641,121.800003051758,2513.28002929688
2019-01-14,230.85807800293,152.23698425293,129.909378051758,97.7255706787109,122.089996337891,2520.32006835938
2019-01-15,233.503875732422,155.209701538086,131.005218505859,97.3686599731445,121.879997253418,2410.8798828125
2019-01-16,234.068893432617,155.180953979492,131.982437133789,97.4659652709961,122.269996643066,2459.52001953125
2019-01-17,235.8447265625,156.404479980469,133.178771972656,97.4903030395508,122.110000610352,2432
2019-01-18,238.983825683594,157.952926635742,134.548675537109,96.9793090820312,121.019996643066,2371.84008789062
2019-01-22,235.754989624023,154.7890625,132.420776367188,97.6363372802734,121.449996948242,2580.47998046875
2019-01-23,236.248321533203,154.989822387695,132.055511474609,97.5957794189453,121.279998779297,2566.39990234375
2019-01-24,236.373931884766,155.993438720703,132.850051879883,98.236572265625,121.089996337891,2475.52001953125
2019-01-25,238.373916625977,157.857360839844,134.557815551758,97.7660903930664,122.860000610352,2382.71997070312
2019-01-28,236.562240600586,155.907440185547,133.836334228516,97.6687698364258,123.290000915527,2481.28002929688
2019-01-29,236.248321533203,154.435440063477,133.516677856445,98.1635894775391,123.980003356934,2474.23999023438
2019-01-30,239.988311767578,158.363922119141,134.977920532227,98.0905914306641,124.690002441406,2365.43994140625
2019-01-31,242.095977783203,160.734436035156,136.128540039062,98.9341506958008,124.75,2267.52001953125
2019-02-01,242.212524414062,160.055770874023,136.238159179688,98.3365936279297,124.5,2245.76000976562
2019-02-04,243.916687011719,162.0439453125,137.863784790039,97.8976211547852,123.959999084473,2176
2019-02-05,244.939086914062,163.477676391602,138.009872436523,98.3447570800781,124.279998779297,2157.43994140625
2019-02-06,244.616241455078,162.990188598633,137.836349487305,98.3935165405273,123.440002441406,2145.919921875
2019-02-07,242.284317016602,160.801315307617,136.70393371582,99.0438919067383,123.73999786377,2217.60009765625
2019-02-08,242.580368041992,161.116775512695,136.850036621094,99.4666137695312,124.209999084473,2190.71997070312
2019-02-11,242.714904785156,160.963821411133,137.991607666016,99.0764083862305,123.599998474121,2167.0400390625
2019-02-12,245.835922241211,163.343872070312,139.717636108398,98.8244094848633,123.860000610352,2128
2019-02-13,246.634246826172,163.458587646484,140.110305786133,98.4504318237305,123.370002746582,2122.8798828125
2019-02-14,246.087158203125,163.659271240234,140.429962158203,99.0113525390625,124.059997558594,2161.28002929688
2019-02-15,248.768798828125,164.347534179688,142.667465209961,99.1658325195312,124.800003051758,2085.76000976562
2019-02-19,249.199340820312,164.672500610352,143.060134887695,99.417854309082,126.699996948242,2092.15991210938
2019-02-20,249.701644897461,164.643814086914,143.735900878906,99.1333465576172,126.480003356934,2008.31994628906
2019-02-21,248.813705444336,164.041641235352,143.188018798828,98.2471771240234,125.050003051758,2034.56005859375
2019-02-22,250.356353759766,165.255615234375,144.430023193359,98.8325424194336,125.5,1957.76000976562
2019-02-25,250.697158813477,165.857727050781,144.466506958008,98.5398330688477,125.370002746582,1992.9599609375
2019-02-26,250.517715454102,166.02978515625,143.471115112305,99.0276260375977,125.580001831055,2009.59997558594
2019-02-27,250.410140991211,165.924682617188,143.671981811523,97.9057464599609,124.690002441406,2011.52001953125
2019-02-28,249.94367980957,165.542327880859,143.178894042969,97.5724334716797,123.98999786377,2010.23999023438
2019-03-01,251.504348754883,166.689300537109,144.512222290039,96.6705474853516,121.879997253418,1918.71997070312
2019-03-04,250.589447021484,166.718002319336,143.206253051758,97.42822265625,121.559997558594,1965.43994140625
